Time,Value,Source
2007-12-01,209.356,CUSR0000SAF116
2008-01-01,210.587,CUSR0000SAF116
2008-02-01,211.576,CUSR0000SAF116
2008-03-01,211.861,CUSR0000SAF116
2008-04-01,213.227,CUSR0000SAF116
2008-05-01,213.329,CUSR0000SAF116
2008-06-01,213.725,CUSR0000SAF116
2008-07-01,214.36,CUSR0000SAF116
2008-08-01,215.266,CUSR0000SAF116
2008-09-01,216.21,CUSR0000SAF116
2008-10-01,216.884,CUSR0000SAF116
2008-11-01,217.886,CUSR0000SAF116
2008-12-01,218.851,CUSR0000SAF116
2009-01-01,219.167,CUSR0000SAF116
2009-02-01,219.167,CUSR0000SAF116
2009-03-01,219.602,CUSR0000SAF116
2009-04-01,219.612,CUSR0000SAF116
2009-05-01,219.866,CUSR0000SAF116
2009-06-01,220.409,CUSR0000SAF116
2009-07-01,220.805,CUSR0000SAF116
2009-08-01,221.121,CUSR0000SAF116
2009-09-01,221.606,CUSR0000SAF116
2009-10-01,222.133,CUSR0000SAF116
2009-11-01,222.872,CUSR0000SAF116
2009-12-01,222.683,CUSR0000SAF116
2010-01-01,222.275,CUSR0000SAF116
2010-02-01,222.04,CUSR0000SAF116
2010-03-01,222.258,CUSR0000SAF116
2010-04-01,222.351,CUSR0000SAF116
2010-05-01,222.444,CUSR0000SAF116
2010-06-01,222.727,CUSR0000SAF116
2010-07-01,223.621,CUSR0000SAF116
2010-08-01,223.722,CUSR0000SAF116
2010-09-01,224.169,CUSR0000SAF116
2010-10-01,224.628,CUSR0000SAF116
2010-11-01,224.751,CUSR0000SAF116
2010-12-01,224.612,CUSR0000SAF116
2011-01-01,224.789,CUSR0000SAF116
2011-02-01,225.31,CUSR0000SAF116
2011-03-01,225.498,CUSR0000SAF116
2011-04-01,226.114,CUSR0000SAF116
2011-05-01,226.937,CUSR0000SAF116
2011-06-01,227.265,CUSR0000SAF116
2011-07-01,226.835,CUSR0000SAF116
2011-08-01,227.31,CUSR0000SAF116
2011-09-01,227.425,CUSR0000SAF116
2011-10-01,227.619,CUSR0000SAF116
2011-11-01,227.558,CUSR0000SAF116
2011-12-01,227.666,CUSR0000SAF116
2012-01-01,229.638,CUSR0000SAF116
2012-02-01,230.285,CUSR0000SAF116
2012-03-01,229.918,CUSR0000SAF116
2012-04-01,230.033,CUSR0000SAF116
2012-05-01,230.494,CUSR0000SAF116
2012-06-01,231.472,CUSR0000SAF116
2012-07-01,231.108,CUSR0000SAF116
2012-08-01,230.806,CUSR0000SAF116
2012-09-01,231.262,CUSR0000SAF116
2012-10-01,231.206,CUSR0000SAF116
2012-11-01,231.549,CUSR0000SAF116
2012-12-01,231.927,CUSR0000SAF116
2013-01-01,232.337,CUSR0000SAF116
2013-02-01,233.3,CUSR0000SAF116
2013-03-01,233.621,CUSR0000SAF116
2013-04-01,234.09,CUSR0000SAF116
2013-05-01,234.098,CUSR0000SAF116
2013-06-01,234.619,CUSR0000SAF116
2013-07-01,235.08,CUSR0000SAF116
2013-08-01,235.457,CUSR0000SAF116
2013-09-01,235.355,CUSR0000SAF116
2013-10-01,235.546,CUSR0000SAF116
2013-11-01,235.828,CUSR0000SAF116
2013-12-01,236.113,CUSR0000SAF116
2014-01-01,236.031,CUSR0000SAF116
2014-02-01,235.68,CUSR0000SAF116
2014-03-01,236.049,CUSR0000SAF116
2014-04-01,236.273,CUSR0000SAF116
2014-05-01,236.629,CUSR0000SAF116
2014-06-01,236.853,CUSR0000SAF116
2014-07-01,236.701,CUSR0000SAF116
2014-08-01,238.198,CUSR0000SAF116
2014-09-01,238.232,CUSR0000SAF116
2014-10-01,238.126,CUSR0000SAF116
2014-11-01,239.776,CUSR0000SAF116
2014-12-01,239.018,CUSR0000SAF116
2015-01-01,238.463,CUSR0000SAF116
2015-02-01,238.671,CUSR0000SAF116
2015-03-01,239.007,CUSR0000SAF116
2015-04-01,238.938,CUSR0000SAF116
2015-05-01,239.665,CUSR0000SAF116
2015-06-01,239.297,CUSR0000SAF116
2015-07-01,239.546,CUSR0000SAF116
2015-08-01,239.789,CUSR0000SAF116
2015-09-01,239.645,CUSR0000SAF116
2015-10-01,240.502,CUSR0000SAF116
2015-11-01,240.531,CUSR0000SAF116
2015-12-01,240.275,CUSR0000SAF116
2016-01-01,241.313,CUSR0000SAF116
2016-02-01,241.92,CUSR0000SAF116
2016-03-01,241.843,CUSR0000SAF116
2016-04-01,242.064,CUSR0000SAF116
2016-05-01,242.41,CUSR0000SAF116
2016-06-01,242.509,CUSR0000SAF116
2016-07-01,242.651,CUSR0000SAF116
2016-08-01,242.522,CUSR0000SAF116
2016-09-01,242.903,CUSR0000SAF116
2016-10-01,243.347,CUSR0000SAF116
2016-11-01,243.277,CUSR0000SAF116
2016-12-01,243.586,CUSR0000SAF116
2017-01-01,244.382,CUSR0000SAF116
2017-02-01,244.189,CUSR0000SAF116
2017-03-01,244.659,CUSR0000SAF116
2017-04-01,245.249,CUSR0000SAF116
2017-05-01,244.818,CUSR0000SAF116
2017-06-01,244.774,CUSR0000SAF116
2017-07-01,245.233,CUSR0000SAF116
2017-08-01,245.337,CUSR0000SAF116
2017-09-01,246.001,CUSR0000SAF116
2017-10-01,246.335,CUSR0000SAF116
2017-11-01,246.972,CUSR0000SAF116
2017-12-01,247.086,CUSR0000SAF116
2018-01-01,247.228,CUSR0000SAF116
2018-02-01,247.728,CUSR0000SAF116
2018-03-01,247.96,CUSR0000SAF116
2018-04-01,248.561,CUSR0000SAF116
2018-05-01,248.16,CUSR0000SAF116
2018-06-01,249.026,CUSR0000SAF116
2018-07-01,249.002,CUSR0000SAF116
2018-08-01,248.702,CUSR0000SAF116
2018-09-01,250.034,CUSR0000SAF116
2018-10-01,250.46,CUSR0000SAF116
2018-11-01,251.299,CUSR0000SAF116
2018-12-01,251.425,CUSR0000SAF116
2019-01-01,251.601,CUSR0000SAF116
2019-02-01,252.165,CUSR0000SAF116
2019-03-01,251.787,CUSR0000SAF116
2019-04-01,251.493,CUSR0000SAF116
2019-05-01,252.176,CUSR0000SAF116
2019-06-01,252.649,CUSR0000SAF116
2019-07-01,253.635,CUSR0000SAF116
2019-08-01,253.591,CUSR0000SAF116
2019-09-01,253.301,CUSR0000SAF116
2019-10-01,252.968,CUSR0000SAF116
2019-11-01,252.468,CUSR0000SAF116
2019-12-01,252.668,CUSR0000SAF116
2020-01-01,253.526,CUSR0000SAF116
2020-02-01,254.415,CUSR0000SAF116
2020-03-01,255.373,CUSR0000SAF116
2020-04-01,256.143,CUSR0000SAF116
2020-05-01,257.813,CUSR0000SAF116
2020-06-01,258.093,CUSR0000SAF116
2020-07-01,257.464,CUSR0000SAF116
2020-08-01,257.932,CUSR0000SAF116
2020-09-01,257.716,CUSR0000SAF116
2020-10-01,258.747,CUSR0000SAF116
2020-11-01,260.017,CUSR0000SAF116
2020-12-01,259.7,CUSR0000SAF116
2021-01-01,259.722,CUSR0000SAF116
2021-02-01,259.604,CUSR0000SAF116
2021-03-01,260.369,CUSR0000SAF116
2021-04-01,260.983,CUSR0000SAF116
2021-05-01,261.827,CUSR0000SAF116
2021-06-01,262.929,CUSR0000SAF116
2021-07-01,263.748,CUSR0000SAF116
2021-08-01,264.539,CUSR0000SAF116
2021-09-01,264.931,CUSR0000SAF116
2021-10-01,264.603,CUSR0000SAF116
2021-11-01,265.002,CUSR0000SAF116
2021-12-01,265.701,CUSR0000SAF116
2022-01-01,266.704,CUSR0000SAF116
2022-02-01,268.706,CUSR0000SAF116
2022-03-01,270.057,CUSR0000SAF116
2022-04-01,271.084,CUSR0000SAF116
2022-05-01,272.413,CUSR0000SAF116
2022-06-01,273.553,CUSR0000SAF116
2022-07-01,274.889,CUSR0000SAF116
2022-08-01,275.861,CUSR0000SAF116
2022-09-01,275.76,CUSR0000SAF116
2022-10-01,277.856,CUSR0000SAF116
2022-11-01,279.677,CUSR0000SAF116
1998-01-01,150,CUSR0000SEFW
1998-02-01,149.8,CUSR0000SEFW
1998-03-01,149.9,CUSR0000SEFW
1998-04-01,150.1,CUSR0000SEFW
1998-05-01,150.2,CUSR0000SEFW
1998-06-01,150.5,CUSR0000SEFW
1998-07-01,150.5,CUSR0000SEFW
1998-08-01,150.6,CUSR0000SEFW
1998-09-01,151,CUSR0000SEFW
1998-10-01,151.2,CUSR0000SEFW
1998-11-01,151.6,CUSR0000SEFW
1998-12-01,151.9,CUSR0000SEFW
1999-01-01,152,CUSR0000SEFW
1999-02-01,152.7,CUSR0000SEFW
1999-03-01,152.4,CUSR0000SEFW
1999-04-01,152.8,CUSR0000SEFW
1999-05-01,153.2,CUSR0000SEFW
1999-06-01,153.4,CUSR0000SEFW
1999-07-01,153.9,CUSR0000SEFW
1999-08-01,154.2,CUSR0000SEFW
1999-09-01,154.6,CUSR0000SEFW
1999-10-01,154.4,CUSR0000SEFW
1999-11-01,155.3,CUSR0000SEFW
1999-12-01,155.9,CUSR0000SEFW
2000-01-01,156.1,CUSR0000SEFW
2000-02-01,156.5,CUSR0000SEFW
2000-03-01,157.5,CUSR0000SEFW
2000-04-01,157.6,CUSR0000SEFW
2000-05-01,157.4,CUSR0000SEFW
2000-06-01,158.1,CUSR0000SEFW
2000-07-01,158.4,CUSR0000SEFW
2000-08-01,158.7,CUSR0000SEFW
2000-09-01,158.5,CUSR0000SEFW
2000-10-01,158.9,CUSR0000SEFW
2000-11-01,159.4,CUSR0000SEFW
2000-12-01,159.7,CUSR0000SEFW
2001-01-01,160,CUSR0000SEFW
2001-02-01,160.2,CUSR0000SEFW
2001-03-01,160.2,CUSR0000SEFW
2001-04-01,160.3,CUSR0000SEFW
2001-05-01,160.4,CUSR0000SEFW
2001-06-01,160.8,CUSR0000SEFW
2001-07-01,161.2,CUSR0000SEFW
2001-08-01,161.5,CUSR0000SEFW
2001-09-01,162,CUSR0000SEFW
2001-10-01,162.2,CUSR0000SEFW
2001-11-01,162.4,CUSR0000SEFW
2001-12-01,162,CUSR0000SEFW
2002-01-01,162.7,CUSR0000SEFW
2002-02-01,163.5,CUSR0000SEFW
2002-03-01,162.8,CUSR0000SEFW
2002-04-01,163.3,CUSR0000SEFW
2002-05-01,163.8,CUSR0000SEFW
2002-06-01,164,CUSR0000SEFW
2002-07-01,164.3,CUSR0000SEFW
2002-08-01,164.7,CUSR0000SEFW
2002-09-01,164,CUSR0000SEFW
2002-10-01,165,CUSR0000SEFW
2002-11-01,164.9,CUSR0000SEFW
2002-12-01,165.4,CUSR0000SEFW
2003-01-01,165.6,CUSR0000SEFW
2003-02-01,165.5,CUSR0000SEFW
2003-03-01,166,CUSR0000SEFW
2003-04-01,165.8,CUSR0000SEFW
2003-05-01,166.1,CUSR0000SEFW
2003-06-01,166.2,CUSR0000SEFW
2003-07-01,166.5,CUSR0000SEFW
2003-08-01,166.6,CUSR0000SEFW
2003-09-01,166.9,CUSR0000SEFW
2003-10-01,167.3,CUSR0000SEFW
2003-11-01,167.7,CUSR0000SEFW
2003-12-01,168.2,CUSR0000SEFW
2004-01-01,168.4,CUSR0000SEFW
2004-02-01,168.4,CUSR0000SEFW
2004-03-01,169.1,CUSR0000SEFW
2004-04-01,170.1,CUSR0000SEFW
2004-05-01,169.9,CUSR0000SEFW
2004-06-01,170.3,CUSR0000SEFW
2004-07-01,169.8,CUSR0000SEFW
2004-08-01,170.4,CUSR0000SEFW
2004-09-01,171.3,CUSR0000SEFW
2004-10-01,171.4,CUSR0000SEFW
2004-11-01,171.9,CUSR0000SEFW
2004-12-01,172,CUSR0000SEFW
2005-01-01,171.7,CUSR0000SEFW
2005-02-01,171.8,CUSR0000SEFW
2005-03-01,171.8,CUSR0000SEFW
2005-04-01,172.3,CUSR0000SEFW
2005-05-01,171.9,CUSR0000SEFW
2005-06-01,171.9,CUSR0000SEFW
2005-07-01,172.2,CUSR0000SEFW
2005-08-01,172.6,CUSR0000SEFW
2005-09-01,173,CUSR0000SEFW
2005-10-01,172.8,CUSR0000SEFW
2005-11-01,173.1,CUSR0000SEFW
2005-12-01,172.6,CUSR0000SEFW
2006-01-01,173.6,CUSR0000SEFW
2006-02-01,174.2,CUSR0000SEFW
2006-03-01,174.5,CUSR0000SEFW
2006-04-01,174.5,CUSR0000SEFW
2006-05-01,175,CUSR0000SEFW
2006-06-01,175.5,CUSR0000SEFW
2006-07-01,175.4,CUSR0000SEFW
2006-08-01,175.1,CUSR0000SEFW
2006-09-01,174.9,CUSR0000SEFW
2006-10-01,175.4,CUSR0000SEFW
2006-11-01,175.5,CUSR0000SEFW
2006-12-01,174.9,CUSR0000SEFW
2007-01-01,176.107,CUSR0000SEFW
2007-02-01,176.747,CUSR0000SEFW
2007-03-01,178.135,CUSR0000SEFW
2007-04-01,178.052,CUSR0000SEFW
2007-05-01,178.715,CUSR0000SEFW
2007-06-01,179.497,CUSR0000SEFW
2007-07-01,179.456,CUSR0000SEFW
2007-08-01,180.203,CUSR0000SEFW
2007-09-01,180.242,CUSR0000SEFW
2007-10-01,180.533,CUSR0000SEFW
2007-11-01,180.705,CUSR0000SEFW
2007-12-01,180.679,CUSR0000SEFW
2008-01-01,181.785,CUSR0000SEFW
2008-02-01,182.565,CUSR0000SEFW
2008-03-01,182.759,CUSR0000SEFW
2008-04-01,183.732,CUSR0000SEFW
2008-05-01,183.79,CUSR0000SEFW
2008-06-01,183.8,CUSR0000SEFW
2008-07-01,184.69,CUSR0000SEFW
2008-08-01,185.179,CUSR0000SEFW
2008-09-01,186.356,CUSR0000SEFW
2008-10-01,187.165,CUSR0000SEFW
2008-11-01,187.982,CUSR0000SEFW
2008-12-01,188.832,CUSR0000SEFW
2009-01-01,189.19,CUSR0000SEFW
2009-02-01,189.17,CUSR0000SEFW
2009-03-01,189.528,CUSR0000SEFW
2009-04-01,188.699,CUSR0000SEFW
2009-05-01,189.516,CUSR0000SEFW
2009-06-01,190.101,CUSR0000SEFW
2009-07-01,190.508,CUSR0000SEFW
2009-08-01,191.157,CUSR0000SEFW
2009-09-01,190.829,CUSR0000SEFW
2009-10-01,190.927,CUSR0000SEFW
2009-11-01,192.292,CUSR0000SEFW
2009-12-01,191.493,CUSR0000SEFW
2010-01-01,190.433,CUSR0000SEFW
2010-02-01,190.246,CUSR0000SEFW
2010-03-01,190.134,CUSR0000SEFW
2010-04-01,190.14,CUSR0000SEFW
2010-05-01,190.561,CUSR0000SEFW
2010-06-01,190.579,CUSR0000SEFW
2010-07-01,191.67,CUSR0000SEFW
2010-08-01,191.411,CUSR0000SEFW
2010-09-01,191.658,CUSR0000SEFW
2010-10-01,191.898,CUSR0000SEFW
2010-11-01,191.643,CUSR0000SEFW
2010-12-01,191.335,CUSR0000SEFW
2011-01-01,191.464,CUSR0000SEFW
2011-02-01,191.852,CUSR0000SEFW
2011-03-01,191.686,CUSR0000SEFW
2011-04-01,192.189,CUSR0000SEFW
2011-05-01,191.925,CUSR0000SEFW
2011-06-01,191.966,CUSR0000SEFW
2011-07-01,191.266,CUSR0000SEFW
2011-08-01,191.564,CUSR0000SEFW
2011-09-01,191.609,CUSR0000SEFW
2011-10-01,192.109,CUSR0000SEFW
2011-11-01,192.091,CUSR0000SEFW
2011-12-01,191.676,CUSR0000SEFW
2012-01-01,193.221,CUSR0000SEFW
2012-02-01,193.253,CUSR0000SEFW
2012-03-01,193.221,CUSR0000SEFW
2012-04-01,193.063,CUSR0000SEFW
2012-05-01,193.424,CUSR0000SEFW
2012-06-01,193.8,CUSR0000SEFW
2012-07-01,193.674,CUSR0000SEFW
2012-08-01,193.198,CUSR0000SEFW
2012-09-01,193.516,CUSR0000SEFW
2012-10-01,193.293,CUSR0000SEFW
2012-11-01,193.548,CUSR0000SEFW
2012-12-01,193.741,CUSR0000SEFW
2013-01-01,193.881,CUSR0000SEFW
2013-02-01,194.702,CUSR0000SEFW
2013-03-01,195.144,CUSR0000SEFW
2013-04-01,195.572,CUSR0000SEFW
2013-05-01,195.582,CUSR0000SEFW
2013-06-01,195.946,CUSR0000SEFW
2013-07-01,196.33,CUSR0000SEFW
2013-08-01,196.525,CUSR0000SEFW
2013-09-01,196.145,CUSR0000SEFW
2013-10-01,195.873,CUSR0000SEFW
2013-11-01,195.957,CUSR0000SEFW
2013-12-01,196.552,CUSR0000SEFW
2014-01-01,196.606,CUSR0000SEFW
2014-02-01,195.983,CUSR0000SEFW
2014-03-01,196.228,CUSR0000SEFW
2014-04-01,196.174,CUSR0000SEFW
2014-05-01,196.565,CUSR0000SEFW
2014-06-01,196.453,CUSR0000SEFW
2014-07-01,196.409,CUSR0000SEFW
2014-08-01,198.129,CUSR0000SEFW
2014-09-01,197.753,CUSR0000SEFW
2014-10-01,197.057,CUSR0000SEFW
2014-11-01,198.652,CUSR0000SEFW
2014-12-01,197.612,CUSR0000SEFW
2015-01-01,196.84,CUSR0000SEFW
2015-02-01,196.915,CUSR0000SEFW
2015-03-01,197.113,CUSR0000SEFW
2015-04-01,196.831,CUSR0000SEFW
2015-05-01,197.283,CUSR0000SEFW
2015-06-01,196.94,CUSR0000SEFW
2015-07-01,197.17,CUSR0000SEFW
2015-08-01,197.426,CUSR0000SEFW
2015-09-01,196.977,CUSR0000SEFW
2015-10-01,198.169,CUSR0000SEFW
2015-11-01,198.045,CUSR0000SEFW
2015-12-01,197.561,CUSR0000SEFW
2016-01-01,198.847,CUSR0000SEFW
2016-02-01,199.188,CUSR0000SEFW
2016-03-01,198.824,CUSR0000SEFW
2016-04-01,199,CUSR0000SEFW
2016-05-01,198.984,CUSR0000SEFW
2016-06-01,199.02,CUSR0000SEFW
2016-07-01,198.958,CUSR0000SEFW
2016-08-01,198.815,CUSR0000SEFW
2016-09-01,198.923,CUSR0000SEFW
2016-10-01,199.173,CUSR0000SEFW
2016-11-01,198.799,CUSR0000SEFW
2016-12-01,199.18,CUSR0000SEFW
2017-01-01,200.164,CUSR0000SEFW
2017-02-01,199.632,CUSR0000SEFW
2017-03-01,199.855,CUSR0000SEFW
2017-04-01,200.612,CUSR0000SEFW
2017-05-01,199.576,CUSR0000SEFW
2017-06-01,199.179,CUSR0000SEFW
2017-07-01,199.743,CUSR0000SEFW
2017-08-01,199.92,CUSR0000SEFW
2017-09-01,200.633,CUSR0000SEFW
2017-10-01,201.027,CUSR0000SEFW
2017-11-01,201.57,CUSR0000SEFW
2017-12-01,201.709,CUSR0000SEFW
2018-01-01,201.206,CUSR0000SEFW
2018-02-01,201.736,CUSR0000SEFW
2018-03-01,201.612,CUSR0000SEFW
2018-04-01,202.288,CUSR0000SEFW
2018-05-01,201.601,CUSR0000SEFW
2018-06-01,202.512,CUSR0000SEFW
2018-07-01,202.188,CUSR0000SEFW
2018-08-01,202.028,CUSR0000SEFW
2018-09-01,202.915,CUSR0000SEFW
2018-10-01,203.407,CUSR0000SEFW
2018-11-01,204.061,CUSR0000SEFW
2018-12-01,204.657,CUSR0000SEFW
2019-01-01,204.724,CUSR0000SEFW
2019-02-01,205.907,CUSR0000SEFW
2019-03-01,204.839,CUSR0000SEFW
2019-04-01,204.219,CUSR0000SEFW
2019-05-01,205.371,CUSR0000SEFW
2019-06-01,205.939,CUSR0000SEFW
2019-07-01,206.431,CUSR0000SEFW
2019-08-01,206.823,CUSR0000SEFW
2019-09-01,205.965,CUSR0000SEFW
2019-10-01,205.712,CUSR0000SEFW
2019-11-01,204.945,CUSR0000SEFW
2019-12-01,205.011,CUSR0000SEFW
2020-01-01,205.625,CUSR0000SEFW
2020-02-01,206.737,CUSR0000SEFW
2020-03-01,207.768,CUSR0000SEFW
2020-04-01,208.776,CUSR0000SEFW
2020-05-01,209.523,CUSR0000SEFW
2020-06-01,209.592,CUSR0000SEFW
2020-07-01,209.752,CUSR0000SEFW
2020-08-01,209.634,CUSR0000SEFW
2020-09-01,209.07,CUSR0000SEFW
2020-10-01,210.094,CUSR0000SEFW
2020-11-01,210.814,CUSR0000SEFW
2020-12-01,210.736,CUSR0000SEFW
2021-01-01,210.557,CUSR0000SEFW
2021-02-01,210.461,CUSR0000SEFW
2021-03-01,210.837,CUSR0000SEFW
2021-04-01,211,CUSR0000SEFW
2021-05-01,212.019,CUSR0000SEFW
2021-06-01,212.955,CUSR0000SEFW
2021-07-01,213.425,CUSR0000SEFW
2021-08-01,214.251,CUSR0000SEFW
2021-09-01,214.03,CUSR0000SEFW
2021-10-01,213.329,CUSR0000SEFW
2021-11-01,213.493,CUSR0000SEFW
2021-12-01,213.29,CUSR0000SEFW
2022-01-01,213.696,CUSR0000SEFW
2022-02-01,215.823,CUSR0000SEFW
2022-03-01,216.444,CUSR0000SEFW
2022-04-01,217.01,CUSR0000SEFW
2022-05-01,217.764,CUSR0000SEFW
2022-06-01,219.068,CUSR0000SEFW
2022-07-01,219.979,CUSR0000SEFW
2022-08-01,221.171,CUSR0000SEFW
2022-09-01,220.297,CUSR0000SEFW
2022-10-01,221.347,CUSR0000SEFW
2022-11-01,223.082,CUSR0000SEFW
1998-01-01,193.1,CUSR0000SEFX
1998-02-01,193.6,CUSR0000SEFX
1998-03-01,194,CUSR0000SEFX
1998-04-01,193.6,CUSR0000SEFX
1998-05-01,193.4,CUSR0000SEFX
1998-06-01,193.9,CUSR0000SEFX
1998-07-01,195.1,CUSR0000SEFX
1998-08-01,195.4,CUSR0000SEFX
1998-09-01,196.5,CUSR0000SEFX
1998-10-01,196.9,CUSR0000SEFX
1998-11-01,196.9,CUSR0000SEFX
1998-12-01,198.1,CUSR0000SEFX
1999-01-01,198.2,CUSR0000SEFX
1999-02-01,198.9,CUSR0000SEFX
1999-03-01,199.2,CUSR0000SEFX
1999-04-01,199.4,CUSR0000SEFX
1999-05-01,200.3,CUSR0000SEFX
1999-06-01,200.9,CUSR0000SEFX
1999-07-01,201.2,CUSR0000SEFX
1999-08-01,202,CUSR0000SEFX
1999-09-01,202.7,CUSR0000SEFX
1999-10-01,202.2,CUSR0000SEFX
1999-11-01,202.9,CUSR0000SEFX
1999-12-01,203.5,CUSR0000SEFX
2000-01-01,204.3,CUSR0000SEFX
2000-02-01,204.8,CUSR0000SEFX
2000-03-01,204.1,CUSR0000SEFX
2000-04-01,204.2,CUSR0000SEFX
2000-05-01,205.2,CUSR0000SEFX
2000-06-01,206.1,CUSR0000SEFX
2000-07-01,207.7,CUSR0000SEFX
2000-08-01,208.8,CUSR0000SEFX
2000-09-01,209.2,CUSR0000SEFX
2000-10-01,209.9,CUSR0000SEFX
2000-11-01,210.3,CUSR0000SEFX
2000-12-01,210.4,CUSR0000SEFX
2001-01-01,211,CUSR0000SEFX
2001-02-01,211.6,CUSR0000SEFX
2001-03-01,212.4,CUSR0000SEFX
2001-04-01,213.2,CUSR0000SEFX
2001-05-01,214.2,CUSR0000SEFX
2001-06-01,215.1,CUSR0000SEFX
2001-07-01,215.8,CUSR0000SEFX
2001-08-01,216.5,CUSR0000SEFX
2001-09-01,216.8,CUSR0000SEFX
2001-10-01,217.8,CUSR0000SEFX
2001-11-01,218.5,CUSR0000SEFX
2001-12-01,219.2,CUSR0000SEFX
2002-01-01,219.6,CUSR0000SEFX
2002-02-01,219.8,CUSR0000SEFX
2002-03-01,220.7,CUSR0000SEFX
2002-04-01,221.5,CUSR0000SEFX
2002-05-01,222,CUSR0000SEFX
2002-06-01,221.9,CUSR0000SEFX
2002-07-01,222.2,CUSR0000SEFX
2002-08-01,223,CUSR0000SEFX
2002-09-01,223.7,CUSR0000SEFX
2002-10-01,224.3,CUSR0000SEFX
2002-11-01,225.8,CUSR0000SEFX
2002-12-01,225.7,CUSR0000SEFX
2003-01-01,226.6,CUSR0000SEFX
2003-02-01,226.7,CUSR0000SEFX
2003-03-01,227.1,CUSR0000SEFX
2003-04-01,227.4,CUSR0000SEFX
2003-05-01,227.6,CUSR0000SEFX
2003-06-01,228.2,CUSR0000SEFX
2003-07-01,228.4,CUSR0000SEFX
2003-08-01,228.3,CUSR0000SEFX
2003-09-01,229.9,CUSR0000SEFX
2003-10-01,230.5,CUSR0000SEFX
2003-11-01,231.2,CUSR0000SEFX
2003-12-01,231.9,CUSR0000SEFX
2004-01-01,232.2,CUSR0000SEFX
2004-02-01,232.8,CUSR0000SEFX
2004-03-01,233.1,CUSR0000SEFX
2004-04-01,234.4,CUSR0000SEFX
2004-05-01,235.3,CUSR0000SEFX
2004-06-01,236.6,CUSR0000SEFX
2004-07-01,237.7,CUSR0000SEFX
2004-08-01,238.1,CUSR0000SEFX
2004-09-01,238.5,CUSR0000SEFX
2004-10-01,239.3,CUSR0000SEFX
2004-11-01,240.1,CUSR0000SEFX
2004-12-01,240.9,CUSR0000SEFX
2005-01-01,241.3,CUSR0000SEFX
2005-02-01,242.3,CUSR0000SEFX
2005-03-01,242.7,CUSR0000SEFX
2005-04-01,243.1,CUSR0000SEFX
2005-05-01,243.3,CUSR0000SEFX
2005-06-01,244.2,CUSR0000SEFX
2005-07-01,244.6,CUSR0000SEFX
2005-08-01,244.9,CUSR0000SEFX
2005-09-01,245.6,CUSR0000SEFX
2005-10-01,246.6,CUSR0000SEFX
2005-11-01,247.6,CUSR0000SEFX
2005-12-01,248,CUSR0000SEFX
2006-01-01,249.3,CUSR0000SEFX
2006-02-01,250.7,CUSR0000SEFX
2006-03-01,251,CUSR0000SEFX
2006-04-01,251.9,CUSR0000SEFX
2006-05-01,253.9,CUSR0000SEFX
2006-06-01,255.2,CUSR0000SEFX
2006-07-01,255.9,CUSR0000SEFX
2006-08-01,256.6,CUSR0000SEFX
2006-09-01,257.6,CUSR0000SEFX
2006-10-01,257.6,CUSR0000SEFX
2006-11-01,257.6,CUSR0000SEFX
2006-12-01,258.4,CUSR0000SEFX
2007-01-01,260.073,CUSR0000SEFX
2007-02-01,260.849,CUSR0000SEFX
2007-03-01,261.453,CUSR0000SEFX
2007-04-01,263.929,CUSR0000SEFX
2007-05-01,265.116,CUSR0000SEFX
2007-06-01,265.533,CUSR0000SEFX
2007-07-01,267.568,CUSR0000SEFX
2007-08-01,268.337,CUSR0000SEFX
2007-09-01,268.668,CUSR0000SEFX
2007-10-01,269.737,CUSR0000SEFX
2007-11-01,270.041,CUSR0000SEFX
2007-12-01,270.329,CUSR0000SEFX
2008-01-01,271.642,CUSR0000SEFX
2008-02-01,272.925,CUSR0000SEFX
2008-03-01,273.686,CUSR0000SEFX
2008-04-01,275.556,CUSR0000SEFX
2008-05-01,276.618,CUSR0000SEFX
2008-06-01,277.553,CUSR0000SEFX
2008-07-01,277.701,CUSR0000SEFX
2008-08-01,279.237,CUSR0000SEFX
2008-09-01,279.916,CUSR0000SEFX
2008-10-01,280.207,CUSR0000SEFX
2008-11-01,281.296,CUSR0000SEFX
2008-12-01,282.39,CUSR0000SEFX
2009-01-01,282.875,CUSR0000SEFX
2009-02-01,282.687,CUSR0000SEFX
2009-03-01,283.414,CUSR0000SEFX
2009-04-01,284.628,CUSR0000SEFX
2009-05-01,284.902,CUSR0000SEFX
2009-06-01,285.04,CUSR0000SEFX
2009-07-01,285.45,CUSR0000SEFX
2009-08-01,284.937,CUSR0000SEFX
2009-09-01,287.285,CUSR0000SEFX
2009-10-01,288.508,CUSR0000SEFX
2009-11-01,287.822,CUSR0000SEFX
2009-12-01,289.055,CUSR0000SEFX
2010-01-01,289.878,CUSR0000SEFX
2010-02-01,288.847,CUSR0000SEFX
2010-03-01,289.853,CUSR0000SEFX
2010-04-01,290.114,CUSR0000SEFX
2010-05-01,290.492,CUSR0000SEFX
2010-06-01,291.082,CUSR0000SEFX
2010-07-01,291.629,CUSR0000SEFX
2010-08-01,292.2,CUSR0000SEFX
2010-09-01,293.468,CUSR0000SEFX
2010-10-01,294.22,CUSR0000SEFX
2010-11-01,295.356,CUSR0000SEFX
2010-12-01,295.568,CUSR0000SEFX
2011-01-01,295.847,CUSR0000SEFX
2011-02-01,295.78,CUSR0000SEFX
